SERVER,BTOP_CHAMP_ID,BJGL_CHAMP_ID,BMID_CHAMP_ID,BBOT_CHAMP_ID,BSUP_CHAMP_ID,BBAN1,BBAN2,BBAN3,BBAN4,BBAN5,RTOP_CHAMP_ID,RJGL_CHAMP_ID,RMID_CHAMP_ID,RBOT_CHAMP_ID,RSUP_CHAMP_ID,RBAN1,RBAN2,RBAN3,RBAN4,RBAN5,FIRST_BLOOD,FIRST_DRAG,FIRST_HERALD,FIRST_TOWER,WINNER
KOREA,68,62,234,115,111,887,268,15,236,350,92,163,39,81,43,76,-1,119,777,58,RED,RED,RED,RED,RED
KOREA,24,131,777,29,497,119,39,78,163,429,150,234,517,81,350,421,268,76,221,119,RED,RED,BLUE,BLUE,BLUE
KOREA,24,80,163,429,111,67,-1,517,777,-1,79,234,555,119,22,107,7,246,887,517,RED,BLUE,BLUE,RED,RED
KOREA,119,254,268,113,555,-1,150,163,895,429,887,80,39,81,89,163,-1,68,-1,7,BLUE,BLUE,BLUE,BLUE,BLUE
KOREA,68,163,777,145,12,133,119,429,-1,58,157,102,7,15,111,350,120,-1,-1,-1,RED,RED,BLUE,BLUE,BLUE
KOREA,41,254,711,145,555,429,62,30,268,895,58,5,7,360,53,78,895,268,-1,103,BLUE,RED,RED,BLUE,BLUE
KOREA,24,62,103,115,111,-1,163,429,119,15,887,127,234,221,350,32,163,-1,43,-1,BLUE,RED,BLUE,BLUE,RED
KOREA,266,59,7,64,235,221,-1,429,39,119,58,25,127,15,497,421,62,-1,429,-1,BLUE,NONE,RED,BLUE,BLUE
KOREA,24,78,517,110,888,895,238,120,79,429,92,25,268,236,267,350,15,119,-1,58,BLUE,RED,BLUE,BLUE,RED
KOREA,887,421,39,110,223,78,-1,76,350,7,126,72,268,15,888,13,23,429,41,555,BLUE,BLUE,BLUE,BLUE,BLUE
KOREA,268,64,777,15,53,13,62,7,119,429,8,163,246,81,43,119,78,150,68,429,RED,BLUE,BLUE,RED,BLUE
KOREA,777,64,13,523,223,76,114,888,78,429,268,234,517,119,53,68,-1,895,78,350,RED,BLUE,RED,RED,RED
KOREA,876,80,163,429,888,15,350,62,246,120,102,104,268,516,235,78,119,-1,221,-1,BLUE,RED,RED,RED,RED
KOREA,68,62,268,523,22,114,107,111,157,163,23,254,105,429,888,120,267,119,7,58,RED,RED,RED,RED,RED
KOREA,79,203,3,222,111,350,55,-1,-1,163,58,80,517,15,497,887,91,429,119,-1,BLUE,RED,RED,RED,RED
KOREA,154,200,711,222,235,68,-1,15,119,7,62,163,39,115,40,429,55,203,119,24,BLUE,BLUE,RED,RED,RED
KOREA,24,79,39,18,111,555,15,7,887,119,164,141,3,360,12,203,107,76,429,246,BLUE,BLUE,BLUE,BLUE,BLUE
KOREA,887,59,268,236,12,68,888,-1,119,429,876,64,13,15,350,119,30,-1,78,555,BLUE,BLUE,RED,RED,RED
KOREA,102,254,163,29,888,429,-1,119,68,62,85,64,777,221,22,-1,119,-1,-1,58,BLUE,BLUE,BLUE,RED,RED
KOREA,68,141,166,498,888,266,555,78,111,7,157,131,23,15,350,119,429,7,24,103,BLUE,BLUE,RED,RED,RED
KOREA,113,30,777,119,888,163,15,-1,-1,-1,78,76,517,523,223,41,163,7,429,887,RED,NONE,NONE,NONE,RED
KOREA,266,163,777,221,111,-1,9,119,55,58,517,234,268,523,89,895,-1,68,15,76,RED,RED,BLUE,RED,RED
KOREA,41,200,163,523,350,30,254,78,-1,-1,166,62,268,81,43,-1,-1,895,429,-1,RED,RED,RED,RED,RED
KOREA,268,62,517,15,223,777,119,895,78,157,3,48,13,429,32,350,-1,68,157,163,RED,RED,RED,RED,RED
KOREA,420,163,777,202,43,41,268,119,887,15,58,76,7,21,223,9,119,429,84,15,RED,RED,RED,RED,RED
KOREA,84,238,7,429,32,-1,-1,119,895,777,166,200,268,222,53,163,24,555,254,78,RED,RED,BLUE,RED,RED
KOREA,516,64,517,236,267,157,-1,119,-1,429,58,80,13,15,350,107,78,887,555,163,BLUE,BLUE,RED,RED,BLUE
KOREA,19,76,234,15,350,119,41,55,163,777,887,59,268,222,117,-1,119,429,555,267,RED,RED,BLUE,RED,RED
KOREA,517,78,163,15,888,895,119,-1,7,555,58,60,234,18,12,268,119,-1,68,429,BLUE,RED,RED,RED,RED
KOREA,98,80,3,429,888,150,119,895,163,555,517,203,13,29,53,15,68,91,119,-1,RED,RED,RED,RED,RED
KOREA,150,78,163,221,350,895,-1,-1,41,-1,164,80,3,15,235,-1,-1,429,555,119,RED,RED,RED,RED,RED
KOREA,59,246,84,235,223,119,-1,30,163,555,234,245,777,81,432,30,7,24,76,119,RED,RED,BLUE,BLUE,BLUE
KOREA,150,245,777,15,53,555,236,-1,76,119,85,163,246,429,111,110,711,43,-1,55,RED,RED,BLUE,BLUE,BLUE
KOREA,266,80,103,81,43,777,15,429,7,-1,41,64,517,236,267,-1,86,429,555,142,RED,BLUE,BLUE,RED,RED
KOREA,266,234,13,15,235,91,78,58,555,166,19,62,3,523,22,41,221,-1,163,429,RED,BLUE,RED,RED,RED
KOREA,58,64,163,222,223,91,203,555,110,429,102,62,268,81,22,555,119,-1,350,221,BLUE,RED,RED,RED,RED
KOREA,58,91,517,157,888,887,350,429,78,163,150,234,103,110,79,39,-1,119,555,76,BLUE,RED,BLUE,BLUE,BLUE
KOREA,24,163,777,29,111,888,429,555,235,119,266,76,7,875,15,58,246,221,350,119,BLUE,RED,RED,RED,BLUE
KOREA,126,48,517,523,111,711,68,-1,119,268,58,33,13,429,888,119,163,62,555,91,RED,BLUE,BLUE,BLUE,BLUE
KOREA,84,120,711,523,888,62,114,111,119,429,41,163,777,15,235,246,895,68,555,254,BLUE,BLUE,BLUE,RED,RED
KOREA,44,64,777,523,887,-1,163,22,119,157,24,59,117,429,517,350,78,119,555,107,BLUE,BLUE,BLUE,BLUE,BLUE
KOREA,266,163,157,81,235,888,-1,555,429,221,150,80,7,30,111,429,350,267,246,119,BLUE,BLUE,RED,BLUE,BLUE
KOREA,92,234,163,81,43,119,76,895,58,429,24,121,268,235,223,555,119,41,221,-1,BLUE,RED,BLUE,BLUE,RED
KOREA,19,80,517,15,350,24,119,429,60,55,91,234,163,110,12,268,55,887,119,150,BLUE,BLUE,RED,BLUE,BLUE
KOREA,104,163,234,119,53,268,107,39,76,15,203,266,517,115,111,15,429,55,895,268,BLUE,RED,RED,RED,BLUE
KOREA,266,221,142,350,11,78,777,7,39,119,164,59,3,15,43,91,888,78,55,-1,RED,BLUE,RED,BLUE,BLUE
KOREA,268,234,13,429,888,62,78,84,30,-1,887,59,103,235,223,111,78,-1,68,119,BLUE,BLUE,RED,RED,RED
KOREA,79,78,142,157,12,15,91,114,429,777,113,104,268,360,44,55,238,35,41,7,BLUE,RED,BLUE,RED,RED
KOREA,777,64,7,110,12,78,163,350,55,119,887,234,517,429,497,163,15,-1,55,236,BLUE,RED,BLUE,BLUE,RED
KOREA,887,80,7,81,555,-1,517,58,895,68,114,107,163,429,875,42,421,350,-1,517,RED,RED,RED,RED,RED
KOREA,58,76,517,221,234,887,119,-1,55,41,113,254,268,157,555,895,119,114,105,429,BLUE,BLUE,BLUE,BLUE,BLUE
KOREA,887,62,13,221,875,68,163,895,55,-1,266,80,517,15,350,429,-1,555,-1,268,RED,BLUE,RED,BLUE,BLUE
KOREA,166,163,777,81,201,150,24,-1,429,-1,3,91,268,119,111,350,55,429,24,236,RED,RED,RED,RED,RED
KOREA,266,254,163,221,201,267,105,895,350,55,79,120,103,119,111,-1,150,350,429,58,RED,BLUE,BLUE,BLUE,RED
KOREA,41,236,127,76,267,163,91,-1,102,429,516,203,7,15,235,55,119,114,64,555,BLUE,RED,BLUE,RED,RED
KOREA,887,78,777,498,888,43,350,119,429,-1,876,62,13,110,117,429,895,-1,15,55,RED,RED,RED,RED,RED
KOREA,887,104,147,29,53,895,200,516,119,-1,23,234,13,15,497,64,107,350,163,236,BLUE,BLUE,BLUE,RED,BLUE
KOREA,8,234,777,15,350,39,55,235,200,429,517,76,58,523,32,30,119,-1,163,55,RED,RED,RED,RED,RED
KOREA,39,78,245,221,22,163,350,-1,68,119,24,200,268,157,888,119,55,-1,76,-1,RED,RED,RED,RED,RED
KOREA,112,91,711,81,555,-1,39,429,30,55,64,80,7,15,350,78,246,-1,163,68,RED,RED,RED,RED,RED
KOREA,113,78,268,221,111,163,20,-1,429,350,39,48,112,15,22,24,895,91,105,119,BLUE,RED,BLUE,RED,BLUE
KOREA,887,80,7,221,497,-1,234,-1,163,895,85,238,711,888,18,55,78,-1,119,-1,BLUE,RED,RED,RED,RED
KOREA,68,104,777,350,15,105,119,236,268,163,517,62,84,221,888,234,895,-1,-1,76,RED,RED,BLUE,BLUE,RED
KOREA,64,203,517,236,267,119,-1,78,105,429,113,76,234,221,117,895,91,-1,268,429,BLUE,RED,BLUE,RED,RED
KOREA,516,62,268,15,517,887,555,895,76,429,234,78,105,119,235,429,7,163,24,895,RED,RED,BLUE,RED,RED
KOREA,68,30,91,221,111,23,895,-1,119,163,69,120,84,15,223,777,58,119,429,163,BLUE,RED,RED,BLUE,BLUE
KOREA,64,30,91,221,235,119,163,268,895,78,150,254,7,147,22,120,-1,429,236,119,RED,RED,RED,RED,RED
KOREA,69,254,166,18,888,887,895,-1,7,78,120,86,268,429,22,517,246,163,777,234,RED,RED,BLUE,BLUE,RED
KOREA,24,234,103,15,888,119,268,517,-1,107,266,64,127,202,12,429,895,163,80,39,RED,RED,BLUE,BLUE,BLUE
KOREA,41,254,163,236,267,119,429,895,7,62,266,104,711,15,350,22,120,-1,80,68,BLUE,BLUE,RED,RED,BLUE
KOREA,114,62,105,110,89,895,350,78,-1,7,58,120,268,15,12,517,234,55,119,163,BLUE,RED,BLUE,BLUE,RED
KOREA,887,234,517,221,111,895,68,78,163,429,84,64,157,15,89,78,39,-1,895,7,RED,BLUE,RED,RED,BLUE
KOREA,517,234,105,15,350,163,119,3,-1,7,268,421,711,221,12,76,429,-1,163,-1,BLUE,RED,BLUE,RED,RED
KOREA,92,246,163,202,267,78,-1,91,58,429,24,421,711,119,888,-1,91,-1,350,76,RED,RED,BLUE,BLUE,RED
KOREA,24,78,7,523,888,-1,-1,-1,119,55,887,246,711,429,80,119,-1,163,350,20,RED,RED,BLUE,BLUE,BLUE
KOREA,875,32,517,29,350,163,-1,360,429,91,516,60,234,523,111,887,119,163,-1,-1,RED,RED,BLUE,BLUE,BLUE
KOREA,122,59,268,221,350,246,78,895,67,-1,164,107,3,15,497,78,429,48,62,163,RED,RED,BLUE,BLUE,RED
KOREA,777,60,7,110,517,-1,-1,236,163,107,266,131,58,523,89,119,107,39,91,895,BLUE,BLUE,BLUE,BLUE,BLUE
KOREA,887,64,166,15,111,78,267,429,-1,7,517,104,36,221,497,119,114,-1,68,895,BLUE,BLUE,BLUE,BLUE,BLUE
KOREA,24,64,268,119,555,246,-1,-1,15,163,36,62,7,81,43,-1,350,-1,-1,102,BLUE,RED,BLUE,BLUE,BLUE
KOREA,24,131,39,51,99,103,7,163,-1,429,78,91,517,236,267,119,429,41,246,64,RED,RED,RED,RED,RED
KOREA,887,48,517,15,350,777,163,246,30,429,113,234,3,29,497,121,163,429,246,117,RED,BLUE,RED,RED,RED
KOREA,85,888,777,76,429,246,119,-1,163,254,24,62,711,31,497,236,114,81,78,15,BLUE,BLUE,BLUE,BLUE,BLUE
KOREA,19,78,163,202,432,238,41,76,429,55,68,234,517,110,888,119,887,246,80,55,BLUE,BLUE,BLUE,BLUE,BLUE
KOREA,887,234,44,429,105,119,350,22,76,7,24,80,84,523,26,76,163,15,-1,246,BLUE,RED,BLUE,RED,RED
KOREA,78,64,268,221,350,-1,895,68,-1,236,150,3,110,91,22,41,246,429,163,15,RED,BLUE,BLUE,BLUE,BLUE
KOREA,133,2,3,15,12,163,54,107,8,91,131,150,517,157,79,429,78,163,238,895,BLUE,BLUE,BLUE,BLUE,BLUE
KOREA,54,78,268,429,32,-1,887,119,246,517,41,107,105,110,888,517,68,119,350,7,BLUE,RED,BLUE,RED,RED
KOREA,58,78,268,523,89,157,119,429,350,895,2,234,163,222,111,120,-1,119,429,895,BLUE,RED,BLUE,BLUE,BLUE
KOREA,268,163,238,15,43,429,39,58,119,78,887,64,84,236,267,119,107,555,246,76,RED,RED,BLUE,BLUE,RED
KOREA,887,107,84,15,711,68,-1,517,119,238,268,80,163,429,412,119,267,78,-1,421,RED,RED,RED,RED,RED
KOREA,887,421,517,15,497,429,36,76,246,119,84,25,7,51,107,76,555,114,163,119,RED,RED,RED,BLUE,BLUE
KOREA,58,48,268,360,888,-1,163,7,-1,517,516,64,103,523,497,119,-1,91,246,120,BLUE,BLUE,BLUE,RED,BLUE
KOREA,150,80,268,360,555,-1,163,119,888,246,58,234,517,221,350,119,429,-1,-1,91,BLUE,RED,BLUE,RED,RED
KOREA,887,78,105,15,117,7,429,236,234,-1,24,80,268,221,350,246,360,119,429,91,BLUE,BLUE,BLUE,BLUE,BLUE
KOREA,41,120,268,221,350,-1,517,429,-1,119,84,254,163,15,555,236,91,523,68,58,BLUE,BLUE,RED,RED,BLUE
KOREA,268,72,777,81,350,-1,221,267,62,163,555,120,84,15,887,517,429,119,41,234,BLUE,BLUE,BLUE,BLUE,BLUE
KOREA,79,59,105,221,555,68,119,350,120,7,150,48,81,497,103,888,76,-1,429,268,RED,BLUE,BLUE,BLUE,BLUE
KOREA,154,254,105,157,267,555,517,15,7,68,113,80,711,119,888,555,238,887,9,421,BLUE,RED,BLUE,BLUE,BLUE
KOREA,887,234,268,110,223,429,119,68,895,-1,517,238,163,523,497,895,-1,119,-1,888,BLUE,RED,BLUE,BLUE,BLUE
KOREA,517,62,112,81,79,-1,350,-1,-1,-1,164,64,711,119,412,163,68,236,895,268,RED,RED,RED,RED,RED
KOREA,154,421,163,15,497,91,119,107,68,-1,113,131,39,429,555,350,-1,267,64,888,BLUE,RED,BLUE,RED,RED
KOREA,106,76,163,15,875,267,68,-1,111,350,23,64,7,119,555,78,68,429,236,350,RED,NONE,RED,RED,RED
KOREA,54,48,103,221,888,429,163,238,91,887,85,78,517,119,111,895,15,-1,131,68,BLUE,RED,RED,RED,BLUE
KOREA,154,131,246,429,888,-1,887,119,268,-1,150,104,517,81,53,-1,268,15,421,-1,BLUE,BLUE,RED,BLUE,BLUE
KOREA,887,62,777,81,432,68,76,163,246,111,268,234,166,523,555,-1,350,429,7,15,BLUE,BLUE,BLUE,BLUE,BLUE
KOREA,887,78,163,29,888,-1,15,246,68,119,58,48,268,429,44,69,119,76,-1,41,RED,BLUE,RED,BLUE,BLUE
KOREA,24,234,163,523,267,246,119,15,429,91,84,104,39,236,350,-1,-1,895,55,-1,RED,NONE,RED,RED,RED
KOREA,113,80,84,523,223,887,-1,119,-1,-1,114,429,30,157,888,68,895,163,119,76,BLUE,RED,RED,RED,RED
KOREA,113,78,517,81,350,119,76,163,254,68,887,62,13,429,111,15,-1,-1,-1,-1,RED,RED,BLUE,RED,RED
KOREA,141,43,13,22,15,103,421,238,-1,350,517,80,234,81,497,68,268,350,119,429,BLUE,BLUE,RED,BLUE,BLUE
KOREA,887,80,517,145,12,78,120,-1,429,55,876,163,246,15,235,429,555,350,-1,103,BLUE,RED,BLUE,BLUE,RED
KOREA,68,131,246,157,111,142,887,895,119,23,79,64,91,81,201,103,221,429,119,236,BLUE,BLUE,BLUE,BLUE,BLUE
KOREA,69,62,105,236,267,24,119,-1,68,7,887,80,517,81,43,163,-1,777,234,429,RED,RED,RED,RED,RED
KOREA,150,131,238,15,555,58,163,517,246,-1,84,78,127,221,350,429,119,-1,80,-1,BLUE,BLUE,BLUE,BLUE,BLUE
KOREA,113,234,112,15,350,246,887,-1,429,163,266,80,103,67,117,119,777,429,114,163,BLUE,BLUE,BLUE,BLUE,BLUE
KOREA,268,234,517,119,111,429,80,163,164,-1,58,64,84,15,555,246,429,895,39,-1,BLUE,BLUE,RED,RED,BLUE
KOREA,268,91,517,202,117,888,421,432,78,119,58,80,13,15,350,-1,555,-1,111,429,BLUE,BLUE,BLUE,BLUE,BLUE
KOREA,887,59,711,15,16,-1,163,-1,-1,429,113,141,268,236,267,76,119,-1,777,91,BLUE,BLUE,RED,BLUE,RED
KOREA,23,80,13,360,111,119,429,238,41,350,69,517,104,236,267,119,-1,112,163,429,BLUE,BLUE,RED,BLUE,BLUE
KOREA,887,234,7,523,223,55,429,107,-1,119,150,80,711,15,555,517,246,777,236,119,RED,BLUE,BLUE,BLUE,BLUE
KOREA,41,80,142,67,497,350,7,30,133,111,36,104,517,89,360,20,163,888,234,166,BLUE,RED,BLUE,BLUE,BLUE
KOREA,121,62,711,429,44,163,432,-1,15,91,887,78,777,81,43,-1,235,238,58,236,BLUE,RED,BLUE,RED,BLUE
KOREA,58,76,517,15,555,887,236,-1,523,105,150,234,13,895,350,39,429,-1,221,119,BLUE,RED,BLUE,RED,BLUE
KOREA,79,64,875,15,43,268,7,887,350,78,13,59,103,236,267,119,58,105,429,887,RED,RED,RED,RED,RED
KOREA,84,234,134,81,43,555,429,895,91,15,887,78,7,221,350,268,163,55,119,157,RED,RED,BLUE,RED,RED
KOREA,41,78,84,15,117,68,119,-1,888,429,268,64,517,221,350,429,163,-1,-1,13,RED,RED,BLUE,BLUE,RED
KOREA,41,104,84,221,111,30,350,78,555,-1,887,80,268,236,267,429,-1,163,119,895,RED,RED,RED,RED,BLUE
KOREA,887,234,103,429,412,221,80,-1,-1,-1,58,163,111,236,268,888,91,-1,15,119,RED,BLUE,BLUE,BLUE,BLUE
KOREA,234,166,163,429,888,777,119,221,895,150,41,30,110,236,267,221,200,91,-1,78,RED,RED,BLUE,BLUE,RED
KOREA,517,163,777,222,223,7,429,23,221,22,92,91,84,523,888,429,142,895,58,119,RED,RED,BLUE,BLUE,BLUE
KOREA,41,78,268,22,888,142,119,429,68,147,84,200,777,236,267,-1,-1,-1,-1,-1,BLUE,RED,RED,RED,BLUE
KOREA,102,200,103,119,888,235,30,236,24,268,41,48,7,81,22,429,777,23,236,221,RED,RED,RED,RED,RED
KOREA,516,48,112,81,350,429,111,223,41,221,68,91,13,157,254,236,429,7,268,360,BLUE,BLUE,RED,RED,BLUE
KOREA,79,234,50,157,526,360,236,221,-1,429,887,62,517,145,497,223,134,-1,107,200,RED,RED,RED,RED,RED
KOREA,10,64,268,429,117,235,246,24,221,163,887,91,777,523,888,-1,236,-1,221,-1,RED,BLUE,BLUE,BLUE,BLUE
KOREA,79,48,268,221,432,-1,62,39,236,-1,41,78,127,29,350,55,42,-1,64,-1,RED,BLUE,BLUE,BLUE,BLUE
KOREA,41,79,268,29,555,429,223,-1,91,-1,104,64,13,523,497,236,142,126,103,221,RED,RED,RED,RED,BLUE
KOREA,117,64,127,222,43,68,221,223,145,429,122,200,112,523,497,888,221,236,429,67,RED,RED,BLUE,BLUE,BLUE
KOREA,68,64,112,22,888,429,81,221,23,223,113,62,142,235,44,200,236,429,-1,163,BLUE,NONE,NONE,NONE,BLUE
KOREA,50,254,887,221,350,200,-1,55,68,41,27,234,103,235,62,10,236,157,429,200,BLUE,RED,BLUE,RED,RED
KOREA,67,64,42,221,888,236,-1,268,86,-1,150,200,4,145,497,-1,236,7,114,429,RED,RED,RED,RED,RED
KOREA,106,254,103,221,497,-1,236,-1,150,-1,41,104,68,29,888,-1,236,234,200,268,RED,RED,BLUE,BLUE,BLUE
KOREA,68,163,14,523,555,-1,119,-1,238,10,246,76,777,235,223,41,236,62,-1,-1,RED,RED,RED,RED,RED
KOREA,876,64,127,235,223,-1,86,30,268,888,887,163,246,81,44,221,268,-1,200,429,BLUE,BLUE,BLUE,BLUE,BLUE
KOREA,150,106,517,221,497,55,-1,200,235,-1,68,64,103,145,89,236,23,888,200,429,BLUE,BLUE,RED,RED,BLUE
KOREA,78,60,777,81,89,429,200,41,236,7,133,76,157,222,111,200,54,163,221,119,RED,BLUE,RED,RED,BLUE
KOREA,54,163,157,119,111,35,200,68,-1,236,166,234,4,221,223,200,-1,64,24,-1,BLUE,RED,BLUE,BLUE,BLUE
KOREA,106,127,200,119,497,888,35,221,62,24,79,246,103,235,223,64,236,122,76,111,RED,RED,RED,RED,RED
KOREA,887,80,13,236,267,888,36,-1,-1,350,517,254,50,15,22,-1,429,111,163,7,RED,RED,BLUE,BLUE,RED
KOREA,887,62,13,429,888,163,-1,350,238,119,36,80,517,221,79,119,895,7,114,35,RED,BLUE,RED,BLUE,BLUE
KOREA,58,30,238,119,875,429,163,80,895,157,8,76,777,203,111,350,78,555,268,68,RED,RED,BLUE,BLUE,RED
KOREA,516,245,555,15,117,350,711,-1,107,7,266,30,91,221,43,78,163,133,119,429,RED,BLUE,RED,RED,BLUE
KOREA,24,72,103,111,15,895,429,79,-1,-1,59,78,163,523,98,429,7,-1,119,268,RED,RED,RED,BLUE,BLUE
KOREA,84,163,234,360,111,-1,76,-1,119,150,887,59,68,15,22,268,-1,114,429,35,RED,RED,BLUE,RED,RED
KOREA,113,131,39,96,267,78,-1,119,350,7,887,62,157,236,53,429,119,-1,-1,-1,RED,RED,RED,RED,RED
KOREA,150,234,711,15,201,221,107,-1,-1,887,84,80,238,429,111,517,350,24,58,119,BLUE,BLUE,RED,BLUE,BLUE
KOREA,887,234,163,119,555,15,-1,114,895,429,84,131,246,236,267,895,-1,91,7,114,BLUE,BLUE,BLUE,BLUE,RED
KOREA,13,5,3,15,111,119,163,-1,246,68,27,80,517,429,12,887,267,350,39,221,RED,RED,RED,RED,RED
KOREA,114,80,163,895,111,103,-1,350,-1,-1,24,76,777,110,12,429,-1,7,268,119,BLUE,BLUE,BLUE,BLUE,RED
KOREA,19,64,7,221,117,266,-1,163,429,55,24,80,268,15,147,78,-1,-1,-1,350,BLUE,BLUE,BLUE,BLUE,RED
KOREA,887,429,84,78,888,-1,895,24,-1,-1,23,33,517,523,117,268,62,-1,350,221,RED,BLUE,RED,BLUE,BLUE
KOREA,887,76,555,15,32,78,7,24,236,429,114,64,517,221,117,78,429,350,-1,119,BLUE,RED,BLUE,BLUE,RED
KOREA,166,121,517,895,350,-1,-1,62,142,429,221,80,268,85,111,-1,39,78,15,119,BLUE,BLUE,BLUE,BLUE,RED
KOREA,68,64,517,236,267,555,887,119,22,78,23,44,39,523,117,15,24,7,107,119,BLUE,RED,RED,RED,RED
KOREA,58,104,163,15,89,238,429,119,91,-1,517,76,234,29,12,895,78,119,777,-1,RED,BLUE,RED,RED,RED
KOREA,13,64,68,15,350,119,78,24,72,895,113,234,268,221,117,429,777,119,30,887,RED,RED,BLUE,RED,BLUE
KOREA,268,91,517,221,350,777,429,120,-1,-1,150,76,238,119,555,107,58,78,24,236,RED,BLUE,RED,RED,RED
KOREA,41,64,142,221,89,30,78,429,-1,246,10,5,517,157,235,429,15,13,24,350,BLUE,BLUE,BLUE,BLUE,BLUE
KOREA,58,64,517,51,43,157,268,895,429,-1,887,80,7,523,412,-1,55,429,-1,78,RED,RED,BLUE,RED,RED
KOREA,876,80,142,29,117,350,-1,555,711,64,114,120,61,236,267,163,7,-1,-1,119,RED,RED,BLUE,RED,RED
KOREA,164,163,84,157,12,91,-1,-1,-1,7,114,80,142,15,43,41,887,-1,119,711,RED,RED,BLUE,RED,RED
KOREA,163,64,266,81,111,7,119,246,86,62,27,80,103,429,89,15,68,-1,887,555,RED,RED,BLUE,BLUE,BLUE
KOREA,113,200,8,523,79,-1,-1,268,887,163,68,876,91,429,89,350,711,107,-1,163,BLUE,RED,BLUE,BLUE,RED
KOREA,150,104,84,115,89,-1,39,91,-1,15,114,62,245,429,111,157,119,888,163,85,RED,RED,BLUE,BLUE,BLUE
KOREA,150,62,84,202,89,-1,-1,-1,429,-1,887,78,117,119,39,7,114,15,-1,111,RED,RED,BLUE,RED,RED
KOREA,268,234,516,15,350,91,114,429,119,888,150,48,517,157,79,429,238,91,119,887,BLUE,BLUE,BLUE,BLUE,BLUE
KOREA,68,48,23,523,16,-1,114,-1,711,163,34,62,246,15,43,119,711,76,266,429,BLUE,BLUE,BLUE,BLUE,BLUE
KOREA,36,64,112,221,350,114,517,53,81,895,24,131,91,429,22,79,163,119,-1,7,BLUE,BLUE,BLUE,BLUE,BLUE
KOREA,887,234,711,15,79,-1,114,238,76,163,24,64,268,115,89,62,555,350,429,163,BLUE,RED,BLUE,BLUE,BLUE
KOREA,79,30,91,523,497,254,163,78,429,895,27,62,517,115,555,157,236,-1,163,-1,RED,RED,RED,RED,RED
KOREA,113,238,517,429,32,350,895,163,887,777,27,91,103,81,201,236,55,221,-1,51,BLUE,BLUE,BLUE,BLUE,BLUE
KOREA,114,64,142,429,89,7,777,119,-1,58,887,200,711,523,53,24,-1,78,68,163,RED,RED,RED,RED,RED
KOREA,114,163,517,523,113,119,238,203,555,-1,67,78,103,15,350,-1,-1,-1,7,119,BLUE,BLUE,BLUE,BLUE,BLUE
KOREA,23,60,777,15,350,-1,76,24,711,119,27,78,163,110,111,-1,76,-1,429,107,BLUE,BLUE,BLUE,BLUE,BLUE
KOREA,24,64,103,119,78,350,-1,246,-1,163,887,48,517,429,22,-1,-1,-1,-1,-1,BLUE,RED,BLUE,RED,RED
KOREA,150,76,91,360,111,429,119,268,68,163,58,254,517,236,267,15,-1,20,114,895,RED,BLUE,RED,RED,BLUE
KOREA,887,80,517,236,12,107,895,-1,55,58,113,76,238,15,267,58,-1,350,429,711,RED,RED,BLUE,BLUE,BLUE
KOREA,84,234,517,15,40,-1,-1,-1,163,895,777,64,268,235,113,24,246,-1,29,119,RED,RED,RED,RED,BLUE
KOREA,79,107,13,523,223,78,895,62,150,163,887,48,268,429,412,62,119,-1,-1,555,RED,RED,RED,RED,RED
KOREA,79,62,268,360,89,119,76,157,350,429,266,163,246,236,267,895,107,-1,30,114,RED,RED,BLUE,RED,RED
KOREA,516,131,246,236,267,41,-1,895,-1,-1,113,80,163,360,111,78,429,268,350,-1,RED,RED,BLUE,BLUE,BLUE
KOREA,113,80,163,236,267,91,429,895,78,-1,122,48,7,15,235,-1,-1,41,119,78,RED,RED,BLUE,BLUE,BLUE
KOREA,68,80,91,96,117,107,119,78,15,163,122,59,517,236,267,85,429,30,78,119,RED,RED,BLUE,BLUE,BLUE
KOREA,516,78,268,523,22,887,91,119,163,267,114,62,103,221,888,55,30,350,-1,429,BLUE,BLUE,RED,RED,RED
KOREA,887,429,163,64,79,895,78,-1,246,15,517,203,3,221,12,-1,68,-1,20,-1,RED,RED,BLUE,RED,RED
KOREA,114,62,127,236,267,895,-1,429,-1,157,777,76,238,119,888,429,517,58,24,523,RED,RED,BLUE,RED,BLUE
KOREA,79,78,777,15,350,895,267,119,-1,-1,64,48,268,221,117,895,429,-1,-1,887,RED,RED,RED,RED,RED
KOREA,79,80,268,157,12,887,221,517,429,119,555,78,112,15,102,68,163,895,-1,-1,RED,BLUE,BLUE,RED,RED
KOREA,164,131,3,119,32,350,555,33,-1,91,266,234,55,523,888,421,33,711,78,517,BLUE,RED,RED,BLUE,RED
KOREA,58,33,13,119,44,78,150,20,200,48,777,254,268,15,111,122,22,24,888,157,BLUE,BLUE,RED,BLUE,BLUE
KOREA,777,78,163,222,111,157,429,-1,15,895,79,48,7,221,350,41,119,895,80,429,BLUE,BLUE,BLUE,BLUE,BLUE
KOREA,59,80,163,147,22,68,429,221,895,-1,102,131,39,15,350,895,24,119,-1,7,BLUE,RED,RED,RED,RED
KOREA,887,64,7,888,15,119,163,895,-1,429,114,107,145,127,412,163,78,895,429,119,RED,RED,RED,BLUE,BLUE
KOREA,150,234,163,221,89,41,78,888,119,895,113,80,517,15,201,119,200,429,895,58,RED,RED,RED,RED,RED
KOREA,24,245,14,15,350,76,114,-1,119,429,516,234,517,110,43,64,246,-1,-1,887,RED,BLUE,RED,RED,BLUE
