MATCH_ID,BSUM1_ID,BSUM1_CHAMP_ID,BSUM2_ID,BSUM2_CHAMP_ID,BSUM3_ID,BSUM3_CHAMP_ID,BSUM4_ID,BSUM4_CHAMP_ID,BSUM5_ID,BSUM5_CHAMP_ID,BBAN1,BBAN2,BBAN3,BBAN4,BBAN5,RSUM1_ID,RSUM1_CHAMP_ID,RSUM2_ID,RSUM2_CHAMP_ID,RSUM3_ID,RSUM3_CHAMP_ID,RSUM4_ID,RSUM4_CHAMP_ID,RSUM5_ID,RSUM5_CHAMP_ID,RBAN1,RBAN2,RBAN3,RBAN4,RBAN5,FIRST_BLOOD,BCHAMP_KILLS,RCHAMP_KILLS,FIRST_DRAG,BDRAG_KILLS,RDRAG_KILLS,FIRST_HERALD,BHERALD_KILLS,RHERALD_KILLS,FIRST_TOWER,BTOWER_KILLS,RTOWER_KILLS,FIRST_BARON,BBARON_KILLS,RBARON_KILLS,FIRST_INHIB,BINHIB_KILLS,RINHIB_KILLS,WINNER
EUW1_6001731955,nLFPyn3xRVkSzwFLweOPI2pOddUJDS7Q0KvzynL5tnevHuyE,887,1LB931dEbeMiscrbz2xogobuv1aAGMA9cp7adgLnS_xi7Ms,64,TrmFRZxPb-Nu-9q24A_5M1meoFqZUYkfI4-MNG3bY1TyHk0,103,dcLzYG0kYMkQ1oi4to-vayQW2aWzD0f6x_CmHMxfkKoCt4rcYhp-EB3SpA,29,ZQVrXTDsZaazc90SeMqbIl2EYEZI1i0Iwbs6xlxA97rOod0,16,895,429,119,39,55,d-mkD560wdcXUM_8C1r9hVWIRPvjLyehaStkDKrKLyCGhAM4,166,LbagGIrqAB9pVUNO51qrQo_--GT5fNmWiRlXHLR8V7uXtxo,60,jWysZe-gwuPtokIJR-NI8cCCG-GninDNH-TpdxiJ9r-ZaxA,238,YCTpkv3NhoqCZozVcbjo50scZf5RRr8Oeg-yoHUkAiptQsM,15,Lfo6ClmA4E5MHdm0k_dEDfrlUj2XJZhuFyhTMpXfArPTJNPN,37,350,62,-1,122,24,RED,26,33,RED,0,3,RED,0,1,RED,1,9,RED,0,1,RED,0,1,RED
EUW1_6001315522,UzBkha2zcuBFMUnsj_-OD0sejYnp3Iy1SsWiH8qqi1lCmQU,92,6pUJoHBk5WH2FlCQkvgdAIk_Yza0ZCIW_pKavWjapSTipwo,234,9T_e3hPA8BJJkJ-VGvGVJWR24xPZ0yyY5aGTOIKl95Cd6h8g,7,NghZZ75UvN_iEVc0hjs5Je39rTmXPlTVLKIbwDVb264GPzRQ,119,jsIBkm1tXLlNc8AFsNrMP09k-k4QuJjqxZAJox7gOZUvAVQ,25,429,77,55,-1,114,j9_pRdqNyxZ28GrUOhXcJc_wEMsWTUcdzPMFK5a6iYFRpXU,58,hJ_7gpm6dIF90LNCmJpMhswEH-sSIWeyKLuPaW5aL-tbsBJrsxWS5niJ_w,78,jWysZe-gwuPtokIJR-NI8cCCG-GninDNH-TpdxiJ9r-ZaxA,517,2dCs2QhTrCXWP7XH9qfrqF8RXoU0iJIfW_4tbGL_tk5PY8s,15,qAD7cmWxAFDH9tNdAVWlddznnB4TR2dA7ER_4lThTGH33tvBAqHyfjCeig,29,-1,84,429,62,157,RED,25,31,RED,0,2,RED,0,1,RED,0,7,RED,0,1,NONE,0,0,RED
EUW1_6001291967,6n3QqrOXxgtYjcW1jZRg9qiY6MH7Chp29LrhsIbaoSQGg94,150,ww6qazLrKmd6fuv7OV4EwHqxAtGEbxkRdgmKlpJq2hiC2t4,131,jWysZe-gwuPtokIJR-NI8cCCG-GninDNH-TpdxiJ9r-ZaxA,35,PbK0_2oaLwWUMPZ4J5Lqyr0PtfI5_bUWSdzdvjlIaqXSGjG28KdZxprd2g,360,wQpMnaVY8ql3Y7T6ZQKpMs6-ZBfRqaEx5d_u1x9ZwHGdVjo,888,157,29,114,119,-1,kEuynC1Rbb3YTlFPvyhQ78NpQ1EpvqdxFyOY7eaJY-_mHqMX,166,uazA6iE3i4IZx9-B5ClRWbFWn4k_Js6YEv4bF59VZOe_LpPWOZ9R24E70g,234,SPvcl8hhAxoF67Fyxd-NfBlg_DRxWvByXCEYnwiQu9GIOOk,30,2dCs2QhTrCXWP7XH9qfrqF8RXoU0iJIfW_4tbGL_tk5PY8s,15,CfqVg1lmdIv4vonMcZ4cL-86iA__aJOwEXXZeITRm0ggCBOT,37,141,60,113,235,39,RED,15,34,BLUE,1,2,RED,0,1,RED,1,9,RED,0,1,RED,0,2,RED
EUW1_6001128190,InKdUYIEOlxUb6tH3w63f034xPaaJtR-bGub16Z2cKYyLdJvWI9TjwoMvw,141,um2mCXZalIGnQB2o1OqQGN4B4RQhD2-M5-zZK4re4mCOLoU,62,7_O20Md7WfGLLMj0RndSMydggyjZhBiQEnWkTjWJZ0d_Y5mriEh-Ei39Rg,7,DItXTeFPkWtK8I5fGxZxUQlV_HBmnzL_FQ-sZVorleornkU,360,s2ApglZoWXD_VW5kcM9QQnf3qM3SNxSjhoj74AzYq3Zem0c,111,163,107,28,78,40,jEKBmC8ROMSFH1N5YJ036gYwSE3keJhGayd8pRzhKgx7wlOf,150,hfqQD0yGn0O8W0Bh__FKb_7KppvuQwfXqlQCIyRRc8IOvigd,200,jWysZe-gwuPtokIJR-NI8cCCG-GninDNH-TpdxiJ9r-ZaxA,35,Uzwd7wpu20mHBnc9ozWUoJZHNTXnhXjSeXTQl4iF91M6IDQ,15,ZQVrXTDsZaazc90SeMqbIl2EYEZI1i0Iwbs6xlxA97rOod0,16,429,777,-1,101,350,RED,19,34,RED,1,2,BLUE,1,1,RED,2,9,RED,0,1,RED,0,2,RED
EUW1_6001081121,9jDWlsmQmP2alWxx92Rup0GgfSdMwDcRSB5aMQ89d_f7rNs,79,kbQrCBEBbv1uXR7anU_lw5o61YeLUB9JzexI2Z_n8lHYmutkIQDafb9Fiw,147,yyawWHfPeeaTBaj9dFcOc1rbyz1MOEP6KeGonPEVL3LBwU4tGTA_qhNLNA,107,YYnE90RJfzypVDAO_Qt8syFQwCwhunwTWEfidwcucoFPqtc,15,Dw25s0DUtd1sGtP-FXV4F_2BIQalOmXoqvHh3MUgHBA1B_Wf,497,350,40,114,119,166,jWysZe-gwuPtokIJR-NI8cCCG-GninDNH-TpdxiJ9r-ZaxA,238,Gu0-dhJT1_53zm_TQt4BQ1uQ_CZhl4fHrN33OQG3cfz5teM,80,K-lzdmVrR9uqxRyNUAygCRyeVhrcgbMzcScK2-63xgH2VSU,517,x6aAxxn9pWWX7MpKBMXrluVYTlNkqZQRtB-zuPKOADQOvtA,50,5LpQtqe_RB0ohN-rNzqsjHcQZCnIFnQN5Nnk_i8XvuSXKiqQ,53,350,163,55,-1,119,RED,39,37,BLUE,1,3,RED,0,2,RED,6,8,RED,1,1,RED,1,2,BLUE
EUW1_6000956997,SYDQx4At_U4fnAA-NCXqTXal6GrM7nus8u95VSdPFPia0JSv,67,WCcraRJ8siFOsMPHQULiTNs61kWxmQBCJlX1QK66rxPy9Fgb,254,K-lzdmVrR9uqxRyNUAygCRyeVhrcgbMzcScK2-63xgH2VSU,7,jWysZe-gwuPtokIJR-NI8cCCG-GninDNH-TpdxiJ9r-ZaxA,429,ZWrN1mI99SJM3tpf-UasnYwoHtbZR0KURM154rdEK2OLGIDW,40,-1,29,38,119,-1,72QFHiT3zJt_guSh7WzUERLtuM7FVkW-2K4cL2Ah4rBmHXg,157,Gu0-dhJT1_53zm_TQt4BQ1uQ_CZhl4fHrN33OQG3cfz5teM,78,fhuetj2ZUdyVzydmhGJwLLatSm-lX8Vp9ar4qeOeCUTGN4k,711,SPvcl8hhAxoF67Fyxd-NfBlg_DRxWvByXCEYnwiQu9GIOOk,30,_hqBqr6oi88XusiWg_U4O_K6jWeA9OlqNoO0OUeDZaf21cLX,111,163,-1,24,517,350,BLUE,13,20,BLUE,1,1,RED,0,2,RED,3,7,NONE,0,0,RED,0,1,RED
EUW1_6000173163,fhoKO9g9tfU1wqMpoFwLtfW-azF_c81y-RyCKtzd0QN7Nqg,150,an5tMnZLLgwU51wUDNhGO7paLLHeGqPqeCEiEgcW_QFzWOVtY1OqrdM-Eg,59,khhSxpf1Z-fKahomLMHOYylCIupdYjMxa0K46wb3cbPfeXM,245,0qajJdR74aOXfsBBkrjYbnzSMGzqdMFZaGh7lJt32FaDVCs,15,TFrqUhhsR6ihU8X1n5cqviWKTLRFINR_b-ePdm3TXIJu7lo,43,555,119,78,517,7,jYcAYmcho4FmQlhDnENgy6n385MEp8yKQf5GA2feEYBmaayW,92,9DY4PNgPEgLJHW6WDyd-YzxTBYi-gbJC9L3DOxlc6xICxjA,234,jWysZe-gwuPtokIJR-NI8cCCG-GninDNH-TpdxiJ9r-ZaxA,105,PYc3B7LNYXzC4zz3SNciuPCNsMg9ZmRXem5DINAtiLHAQe4IVYevwU3r7Q,360,YCb_518Ltri9NKKfWJm7Y1ggSug-m0brY89_K8PZV5FhzoA,111,76,119,429,58,-1,BLUE,29,14,BLUE,2,0,BLUE,2,0,BLUE,8,0,NONE,0,0,BLUE,1,0,BLUE
EUW1_5999666697,3ydAj6RsCAfh4mjp3GR-rCMexdndZvj6qsButvcxCjkx-znm,150,1LB931dEbeMiscrbz2xogobuv1aAGMA9cp7adgLnS_xi7Ms,64,hSUyuJFmDu0IvCBkR_dL42w93bVgTa0-O-GyeRYc3EzEkyk0,90,BQQcK9L7G1olSLkiCTJ1lAa78fV4kwziPt0Gmnbs7uo6PTo,523,YfJcji_prRh-e0ewa47NhnuiWVycIpcRclM8mwnedhlEeto,44,43,895,888,777,163,PckvA1Gn46Qb2Smym6PMu-ESiW_TAANmahUzrlDvuIgW-GY,68,i0uz_BE2Vq2sOXZW8a3LG12ixRxtLKpoIDSpAOlh3hR6I-g,119,9T_e3hPA8BJJkJ-VGvGVJWR24xPZ0yyY5aGTOIKl95Cd6h8g,7,jWysZe-gwuPtokIJR-NI8cCCG-GninDNH-TpdxiJ9r-ZaxA,234,T0dUuIjILL0RcoLYoDa3_mgf4tVbmpcOPGqFfF_eXpMVj50,40,-1,107,62,429,-1,RED,23,38,RED,0,4,RED,0,1,RED,3,10,BLUE,1,0,RED,0,1,RED
EUW1_5999601369,UzBkha2zcuBFMUnsj_-OD0sejYnp3Iy1SsWiH8qqi1lCmQU,516,6pUJoHBk5WH2FlCQkvgdAIk_Yza0ZCIW_pKavWjapSTipwo,5,2oADHo1rzd7p2um9t5Qm84G-rNSXHCWcrFTivEaEdoLR66o,103,rvdvypJ52i7jk_iyb0OwCwFPBNj4sSA4hQPhjmIOyPNmKS2o8b5Bg6-UCw,15,ZWrN1mI99SJM3tpf-UasnYwoHtbZR0KURM154rdEK2OLGIDW,40,72,114,119,-1,429,xaDZ_qj5CYkMaLhne7Iup1cCmoBGnYiIn9HRHd1Iu14ydds,887,XGE_zzmzJLdmKje_qHOCqeFFGMiliUPwnTkRRdD0Ubou33zzsCeejmfuoQ,76,jWysZe-gwuPtokIJR-NI8cCCG-GninDNH-TpdxiJ9r-ZaxA,238,_HAbLlRL0QZEMGQVumebPcepwU42MXqjjQQA7h3HvZfw1f4,145,LOh4QO-AaJvk2zHgN5YYzQfwz8eyj6B_vJMNqGsb25F5R4I,53,107,895,28,-1,92,RED,25,46,RED,0,3,RED,0,2,RED,3,11,RED,0,1,RED,0,3,RED
EUW1_5999585124,VuAjnfiWWss8kPV8sk92trE5uNaE9g2XBPNhTlIoVehwHnw,102,vnAMUGTQrUGoqioDxIBf5E_xAdgCuQ4elGx928_ViSLd8Ms,234,ZgkpUVMj5gdLsofBtBrKfQyPW8EqxGCIi2m1kmBChcMeK9Y,127,rvdvypJ52i7jk_iyb0OwCwFPBNj4sSA4hQPhjmIOyPNmKS2o8b5Bg6-UCw,145,0M7CWlZ4_qAMokeVPQyA-rNeEznI9EPx2KjPj9tO3T2-FRjX,555,119,895,429,131,114,9DX_txHGZ4PJPvXdimAIqPcg537RbYkaTxNHzBvqM_gM_60,777,6pUJoHBk5WH2FlCQkvgdAIk_Yza0ZCIW_pKavWjapSTipwo,78,jWysZe-gwuPtokIJR-NI8cCCG-GninDNH-TpdxiJ9r-ZaxA,163,CFzYkIOahAjlPoH3xnfCE3T-lwD4XR26V5zDV7yEJDNSZ5jE,15,ZQVrXTDsZaazc90SeMqbIl2EYEZI1i0Iwbs6xlxA97rOod0,37,104,429,-1,84,58,RED,39,21,BLUE,2,1,BLUE,2,0,BLUE,11,2,BLUE,1,0,BLUE,2,0,BLUE
EUW1_5999415867,jfdXIHstA2jDM7OSCiwyzRJ2EsIM9MrNdkYabHLVZjm4w-E,126,tvJGavPSFGDcn3J_9UzKvd5xAwDx5JkuXoDE3MWAMF5_6H0,163,Ai41hi4b8YOMXB-pODF6esdXnn4MtEa6LMB2NKugpFpahSce,268,cGOEMOMRA_uO-P4OVoBvz30oKp6-ewjAsbPMGAArmSxeTws,429,s3euvQqloxXGyMvwWL6FWPNJ_JQiovA2FEJ6fzsKQKEfrO8,32,350,35,77,86,119,7pzALMIUrFxHrj3yANkG1-I2Zw9u4m3oC-MS-_fOJUQ31hwq,150,1LB931dEbeMiscrbz2xogobuv1aAGMA9cp7adgLnS_xi7Ms,62,jWysZe-gwuPtokIJR-NI8cCCG-GninDNH-TpdxiJ9r-ZaxA,517,0qajJdR74aOXfsBBkrjYbnzSMGzqdMFZaGh7lJt32FaDVCs,15,8D82I9M5f1uFsD16TsnHQBAJAwClXVtn2QB1mVSPOEP9vn4,78,887,895,107,119,-1,BLUE,33,29,RED,3,2,RED,1,1,RED,9,4,RED,1,1,BLUE,1,0,BLUE
EUW1_5999328858,0vqIjEf28oFK3FnUymnMaBiRSkNL-b9K-b_SyaXa5ZetyP-WV6vQEwiPNA,23,jhpCuvT9WWRPBQdEBPbizkcR8jbPUKgsA4CwQg2qxJm8oQmQ,234,S8Dvb-oJihP8KMNG_FDYI82kOwE70tpWP3b0z6mQvXQaJ3U_YWjYGeFkcg,147,e4sbxdjdJVmHLMd8fQIPSXnDcqy_NPJGMm8Nvo_D0YpBevw,81,zzkKfj7RTL9okVVwLuzrR7g8eO8ase2Ci7OtTeulwJL5Ejg,432,777,119,114,107,141,19D2O1B4jo5vMB2tLth1PxVY6gN-UJ64C3558aSjL_FZpoI,164,__nY7Uoo7sBwPBSgaVgv2KUiVtmD6TENTi-jw9lVXZ6nR8Q,62,SPvcl8hhAxoF67Fyxd-NfBlg_DRxWvByXCEYnwiQu9GIOOk,115,jWysZe-gwuPtokIJR-NI8cCCG-GninDNH-TpdxiJ9r-ZaxA,163,DM4-OyKGjfmMxqUrNQtexwUDfTmVt09Ik0nTJf9SvdBP-Ao,99,26,39,-1,119,429,BLUE,35,23,RED,3,1,BLUE,2,0,RED,11,3,BLUE,1,0,BLUE,3,0,BLUE
EUW1_5999372347,Gb_S4Qt06J7Vu01jy68LYtQMa-n0nBn5TZNGUdNnJNJYYFU,238,ebfpUYyf7BfKyphYBPl7EJYgZEpfH2gEKKIuBMZA89Rx7b4DCVo0f1rv6w,59,72QFHiT3zJt_guSh7WzUERLtuM7FVkW-2K4cL2Ah4rBmHXg,516,FHEpFa-cgB5TrMtuLdRTuXJEVmvtYCxK7VCxCRD-QriAvYyHhmXjtCuz3Q,222,xJt2Ive1vmJGaB1eu9Sk4k90nw-VTxqqXnqc6ZtjktxRYpg,117,24,350,40,163,119,0vqIjEf28oFK3FnUymnMaBiRSkNL-b9K-b_SyaXa5ZetyP-WV6vQEwiPNA,23,GPXg81h5Hn3Vz-8rHAXerYtR1jFlyAZUYjWXrYm_YRlEKBqX,62,jWysZe-gwuPtokIJR-NI8cCCG-GninDNH-TpdxiJ9r-ZaxA,517,_HAbLlRL0QZEMGQVumebPcepwU42MXqjjQQA7h3HvZfw1f4,15,ZQVrXTDsZaazc90SeMqbIl2EYEZI1i0Iwbs6xlxA97rOod0,37,28,-1,429,350,114,RED,28,37,BLUE,1,1,BLUE,1,1,RED,1,7,RED,0,1,RED,0,1,RED
EUW1_5999247706,A88fLh5ahg1ZIyC_IF6VeBaaHyKTdovrFaHiWocSh1zeUFEu,122,2E88_yHTShqUj7adqQGe-0L36LgE5l79k9SwyXubPdCNojE,64,5eMfUY1-RR9IPp8ausRBcHTbUG1AjgxWrjcJdIRKOIpLIZo,147,AABHZ6CwTkkjVim85UDvhMbjMUTqQzp2c5Sj7eEhDIlTgxv8,119,oIVAMaNkewIQQPvb7MhWtHFWUxPXQ2sqnsaHpFfD1mtnHamM,888,517,39,200,107,30,WKWThDWzmc2l2WPMoHzSyg2MMhskXOOkl_S-tlPJxSFU3Pk,6,XGE_zzmzJLdmKje_qHOCqeFFGMiliUPwnTkRRdD0Ubou33zzsCeejmfuoQ,76,jWysZe-gwuPtokIJR-NI8cCCG-GninDNH-TpdxiJ9r-ZaxA,163,R7FFMg1W-8WJitcC4qKdXRucuA9Hg_3vDBXopOVO6nYPRCscBwWEjjvCDQ,523,eQJdQpIaA7DX9dfeucVavwVdVI4aCrQVrYmc2sU55vS28mM,497,-1,107,-1,266,-1,RED,13,29,BLUE,1,1,RED,0,2,RED,1,9,NONE,0,0,RED,0,1,RED
EUW1_5999191971,9AsNk-ef1jEEt9hOGSpssld4ubUgpECMVKhh6ea8mNks3dwZ,23,ALH80aVqKQ9PUvyYI-_vtoxDZ4v8KWdkc6dwvACYZKeucbg,200,SPvcl8hhAxoF67Fyxd-NfBlg_DRxWvByXCEYnwiQu9GIOOk,134,VpG6w19oxrnitwY62JZD3L1fQl_wsSyUvsulgpGeR4VAJJE,81,NO5LOqpuwWlNyfpR7ArfRHRGbxfn7MSNcyGe2zC27qZp4ez2,101,107,119,92,15,517,vv-7BHz1XA9Nbf7mOhyyEUNdmmFpi1PGm2ePslXFtbxjcHsY,166,aWUaZxEwBUuZ4e88kRH-qNMn8K0XvLEf8qLGkqxs9P9VPgTH,121,jWysZe-gwuPtokIJR-NI8cCCG-GninDNH-TpdxiJ9r-ZaxA,163,xP7HZ5YbtWUXCC-vg6Qiljc4fGsLoX8C2l1FFM8vpVjbfiM,429,YCb_518Ltri9NKKfWJm7Y1ggSug-m0brY89_K8PZV5FhzoA,412,24,107,119,39,78,BLUE,14,33,RED,0,3,BLUE,2,0,BLUE,4,10,RED,0,1,RED,0,2,RED
EUW1_6001766781,0AZy9ZPtWQh6Vx8Kq7OvFy4UrZwrJACKWYJs-E6rzV4cizM,24,11xjXFkLwvUPtXSFboyBeYNcDb9KZtpyEiM-ZDSE-meYvpQ,141,4-GhylnY1kGGlC3hjD1JJI7V9lvQKPmzk1lXOekDGIM6BAAVbEzMMe57tQ,117,edOZSEUq2zlUwoPrp78rryMIcmxoc2nX1NeXvzsnSqL39TaE,221,ZQVrXTDsZaazc90SeMqbIl2EYEZI1i0Iwbs6xlxA97rOod0,37,114,429,119,62,27,nLFPyn3xRVkSzwFLweOPI2pOddUJDS7Q0KvzynL5tnevHuyE,122,jQZdzuZArblL2i32N_Hm_Q_Ykh3ME9MvITe2biMDHUjraXkNESUe2VsUbw,107,Ai41hi4b8YOMXB-pODF6esdXnn4MtEa6LMB2NKugpFpahSce,7,0KY-2eE97AiPMG7Nrxqpjk_g7OUUyvkBSIH1e95H5VGb_kpE,895,fC-J7tte5tGuT8oQ_4iNR-vdyBVLTA-_SYL9i3mbOHzkvGY,89,350,15,60,119,200,BLUE,34,15,BLUE,3,0,BLUE,2,0,BLUE,6,2,BLUE,1,0,NONE,0,0,BLUE
EUW1_6001108489,SYDQx4At_U4fnAA-NCXqTXal6GrM7nus8u95VSdPFPia0JSv,67,0WuwhLRTXhFKUxH0b2GGujDtPgvh1-PuN6RFYU1DJIjFk8of,62,fCV1FQO5QX4SIvQxBKro2YZwTEWiRu20Ul2e4laFYvbeob4F,157,0KY-2eE97AiPMG7Nrxqpjk_g7OUUyvkBSIH1e95H5VGb_kpE,147,LOh4QO-AaJvk2zHgN5YYzQfwz8eyj6B_vJMNqGsb25F5R4I,32,350,119,895,7,42,pwttOamvMZDOFZPhVG_qXB7MdPAvNetblf_MwpZNBBXYKl5XozSKy4okOA,150,exrBVs0ggL0a8LGtgr8wMzlPvIzVLAk7TKHGdVyT-d78gbtfdt-nSi2Y9w,78,vZgm_kU3f4_8EQ5ih9c3RbVLkwVBAYyCZo38UhsO2hNIGMc,163,8BeUR3TkWIUKqflUOs1qsy46TrImgHdvLfOx7teqrNWhYJLh,429,CREBE7QYXxAJ-gIWtvBB02ijKHQXu4oW_a4zsgWdasIJWB4,888,39,555,141,76,119,RED,33,36,BLUE,1,3,BLUE,1,1,RED,7,6,RED,1,1,BLUE,1,0,BLUE
EUW1_6001072921,InKdUYIEOlxUb6tH3w63f034xPaaJtR-bGub16Z2cKYyLdJvWI9TjwoMvw,141,5zo-24emQ8NDBKp-mtByJdrYfjGBdeSP7U3YxXnBOSAUzLl0,26,ZGI-rEmBBdV5Q1hy8Iex1efeLAd0XT7QvSBfecjTPRlgIOg,163,_89z5MvjtOapCGQWoTtsF4SutYwZx56VW5E4vcW4YuocmPDB0jsl8Garwg,221,Z6ywv_aI-BM5UL4yP_20EAfsHn3KxqgtzmOd_p6x1DjPkr0W,111,39,78,119,131,429,baHqRA_y8kk0epjf_m2UylMZ1DlbvvF9SFFE-l2apKuqMUFWhQVL1eRftQ,777,x5abJKS1hVvsDPUljvYPqJiRozuRAUIt6SzldgiDYtfSha4k,80,6v9kW5Vdc1Bgx6jD5A4Z0wBxhZZAk344OErO55sA30bdr9c,268,0KY-2eE97AiPMG7Nrxqpjk_g7OUUyvkBSIH1e95H5VGb_kpE,895,oIVAMaNkewIQQPvb7MhWtHFWUxPXQ2sqnsaHpFfD1mtnHamM,350,84,78,38,421,42,BLUE,34,43,BLUE,2,1,RED,0,2,RED,3,9,BLUE,1,0,RED,0,2,RED
EUW1_6000959228,baHqRA_y8kk0epjf_m2UylMZ1DlbvvF9SFFE-l2apKuqMUFWhQVL1eRftQ,84,LVflJ77SA2h1n4N3CCSousGVtoUs-Oj-IExjIsbqjygoNxU,80,JG-o_ogfacFBKBIvtthrYLQYMKyTExKnc7eZbIAuamqLdT7TSApXiIWWuw,55,0KY-2eE97AiPMG7Nrxqpjk_g7OUUyvkBSIH1e95H5VGb_kpE,15,Z6ywv_aI-BM5UL4yP_20EAfsHn3KxqgtzmOd_p6x1DjPkr0W,555,245,107,38,429,268,9dcow5TyIzD8EuzrBA1RS0fWbgZV11HK6VGn9QAPWkRzInM,58,InKdUYIEOlxUb6tH3w63f034xPaaJtR-bGub16Z2cKYyLdJvWI9TjwoMvw,141,6v9kW5Vdc1Bgx6jD5A4Z0wBxhZZAk344OErO55sA30bdr9c,127,pwttOamvMZDOFZPhVG_qXB7MdPAvNetblf_MwpZNBBXYKl5XozSKy4okOA,29,ZQVrXTDsZaazc90SeMqbIl2EYEZI1i0Iwbs6xlxA97rOod0,37,429,28,119,78,200,RED,16,36,RED,0,2,BLUE,1,1,RED,1,7,NONE,0,0,RED,0,2,RED
EUW1_6000123299,7pzALMIUrFxHrj3yANkG1-I2Zw9u4m3oC-MS-_fOJUQ31hwq,887,GEwlnvESLSCGFNMMmcouKgR4ZttSTrb0NHROnTwnwGF3guRk,9,Gb_S4Qt06J7Vu01jy68LYtQMa-n0nBn5TZNGUdNnJNJYYFU,238,pwYZFoS32B6zPn0xvKU9yMwIpIYi9gyTZHdIK33Eh1Nmumk,15,xJt2Ive1vmJGaB1eu9Sk4k90nw-VTxqqXnqc6ZtjktxRYpg,40,107,517,117,119,163,PtGc1Rm-xQXbvpmOE0av33T5_1IgUfhiBnj1BzmGYCZ8oBs,516,x3x6asHKbZcBtTcJetQcPwAsu_RSJngmi0Ufrg43bnmfLDUw1wOkuCrVgg,200,2oADHo1rzd7p2um9t5Qm84G-rNSXHCWcrFTivEaEdoLR66o,127,0KY-2eE97AiPMG7Nrxqpjk_g7OUUyvkBSIH1e95H5VGb_kpE,895,ridRR0K_6ydF16ttIJiaD86z_NCTJ4XzYOcqoxSzQkDQc-A,44,114,42,39,350,35,RED,28,11,RED,1,1,RED,0,2,BLUE,7,2,NONE,0,0,NONE,0,0,BLUE
EUW1_5999747342,0kwkxwXxrioOTn2wymIrRtiL3dconzFLXjGD-dvBFMhupg3K,92,_6he6pgjIwVOsnj31gWzTHfbbQSLBgqr5xFeE_vL7u4WLZHfeLL9yO0ULQ,234,br1nVBT0SG2HVJLVTlEF14XB6ULeuzW6sQ2R22n_4JiK8v8,112,k-P1FKKeQqZNIfd3-xIYhIGrnXUCBSkP0sZI7D-zx_2sg4BOlDxMHLB1Ww,166,3Cst_gGHqkjI7zOS0TI8C1Jp2CYW_epoV6bq_CcNB0yI7zc,888,163,350,555,29,221,0KY-2eE97AiPMG7Nrxqpjk_g7OUUyvkBSIH1e95H5VGb_kpE,79,lS5dA7QJtFDpSp5Md-zz4M0sENRcZaWq3yAqpZlt6p6o1CgE,141,MF6RTO9zARkuYqoM0KTYD22h_VFvx0URyXCaxgPTSWuz7aw,45,6YxHRQ0xKeArNAQBRx9b-aJFccMD5sDMVkXhpHuIycZ5hHvsUuKujyk76Q,119,zMLQRwq-Jr-lBGXs9Oy7or7UTbZBCQYo5j4fm12NwO-6vNQ,235,111,200,131,76,350,RED,39,25,RED,2,1,BLUE,2,0,RED,7,1,NONE,0,0,BLUE,1,0,BLUE
EUW1_5999706187,X3ZFfVxkEPhkb_hmrZN7NBo-bt5l4IYsvj_m6h9nMh-pCc8,875,uazA6iE3i4IZx9-B5ClRWbFWn4k_Js6YEv4bF59VZOe_LpPWOZ9R24E70g,27,oIVAMaNkewIQQPvb7MhWtHFWUxPXQ2sqnsaHpFfD1mtnHamM,517,0KY-2eE97AiPMG7Nrxqpjk_g7OUUyvkBSIH1e95H5VGb_kpE,163,Gar02iwdlgTwZcjKTdw1ahY47POx1J2C5NnrzMIpFqK4OSPmSnapzFmdMQ,350,114,421,31,84,777,KpYrVkHUqjfjVc1qNyaceQajOMv2oCWtQGD-vBD96fBZWNoGF8qDOPwK0g,85,_6he6pgjIwVOsnj31gWzTHfbbQSLBgqr5xFeE_vL7u4WLZHfeLL9yO0ULQ,200,0LArej1llTNQ6cpeJBovNPeYYNFRLcz_NsITYbInzPMWa6Y118NR99c6ew,39,xP7HZ5YbtWUXCC-vg6Qiljc4fGsLoX8C2l1FFM8vpVjbfiM,119,3ifXyo9bNQEBJcb96uI0RmV2ZEE-yyJe4JBW5w7DYMjerMk,22,114,1,147,887,429,BLUE,19,32,RED,0,3,RED,0,2,RED,1,11,RED,0,1,RED,0,3,RED
EUW1_5999763566,0KY-2eE97AiPMG7Nrxqpjk_g7OUUyvkBSIH1e95H5VGb_kpE,221,QKqPW5NTwtxOyE_drbyks2kH_OMLiBposiMPyoW2PwX3oHg,163,PiSQVJQCbVwZ3ohaAzLwH1fc6dRNzoBrTjRWcAaS1WUdCew,39,i0uz_BE2Vq2sOXZW8a3LG12ixRxtLKpoIDSpAOlh3hR6I-g,75,Gar02iwdlgTwZcjKTdw1ahY47POx1J2C5NnrzMIpFqK4OSPmSnapzFmdMQ,350,42,84,114,55,887,j9_pRdqNyxZ28GrUOhXcJc_wEMsWTUcdzPMFK5a6iYFRpXU,23,2Uh4uOb5SQ6Ia9DuVVvqDw6T3btzyKQOmq7veGwJ6LLRGewjXKaZqZ1RZQ,131,fCV1FQO5QX4SIvQxBKro2YZwTEWiRu20Ul2e4laFYvbeob4F,157,F4EDDk0Uj1MboVcpwLOhgwx24cMqDEn2P5UC8E7HAX7-miZDAZgZtqIZcQ,147,1OIKCfeumEmZJEJMLJHn_hu1QzEqVydistOx4NtNo-BPNuc9SwmcHC4ykQ,59,141,7,78,111,119,RED,20,34,RED,0,3,RED,0,2,RED,1,10,NONE,0,0,RED,0,1,RED
